hh,campaign_id,status,budget,spent,impressions,clicks,views,checkout,purchase,rev
03,120246753297910674,ACTIVE,60,4.44,109,2,1,0,0,0
03,120246562589300629,ACTIVE,100,4.4399999999999995,112,2,3,0,0,0
03,120249511921620725,ACTIVE,100,4.42,129,1,4,0,0,0
03,120244366457540146,ACTIVE,100,4.41,82,0,3,0,0,0
03,120244389916660436,ACTIVE,100,4.41,163,7,8,1,0,0
03,120246145506950470,ACTIVE,50,4.4,157,2,3,1,1,68.02
03,120244242496990780,ACTIVE,100,4.390000000000001,118,2,2,0,0,0
03,120244302719110146,ACTIVE,100,4.39,144,1,1,0,0,0
03,120235336090360210,ACTIVE,200,4.36,123,1,5,0,0,0
03,120249512447950725,ACTIVE,100,4.36,149,1,1,0,0,0
03,120246818759970303,ACTIVE,40,4.359999999999999,85,4,5,1,0,0
03,120246753297840674,ACTIVE,60,4.35,124,1,1,0,0,0
03,120252152736310054,ACTIVE,100,4.31,90,0,1,0,0,0
03,120247246948670509,ACTIVE,100,4.29,178,2,2,0,0,0
03,120249449604610725,ACTIVE,100,4.24,135,1,1,0,0,0
03,120247059696170214,ACTIVE,120,4.22,146,3,5,1,0,0
03,120243508760940146,ACTIVE,100,4.21,109,2,2,1,1,41.980000000000004
03,120248808316220695,ACTIVE,100,4.199999999999999,118,4,4,0,0,0
03,23857604274220799,ACTIVE,80,4.180000000000001,49,0,1,0,0,0
03,120249300729750589,ACTIVE,100,4.18,81,2,3,1,1,101.24000000000001
03,120245004525000780,ACTIVE,100,4.17,103,3,2,0,0,0
03,120246867532780629,ACTIVE,100,4.17,106,2,2,0,0,0
03,120251335420250651,ACTIVE,80,4.15,62,1,4,0,0,0
03,120249512381410725,ACTIVE,100,4.13,118,3,8,0,0,0
03,120244618043570436,ACTIVE,100,4.13,156,3,3,1,1,68.22999999999999
03,120244895488610436,ACTIVE,100,4.09,169,1,1,0,0,0
03,120249449512110725,ACTIVE,100,4.08,154,5,5,0,0,0
03,120249666267500247,ACTIVE,100,4.05,77,5,3,0,0,0
03,120247040934570629,ACTIVE,100,4.04,142,2,4,1,0,0
03,120247373463120090,PAUSED,124,3.9899999999999998,67,3,3,0,0,0
03,120247866311490389,ACTIVE,100,3.9800000000000004,156,5,4,0,0,0
03,120246286465380752,ACTIVE,100,3.98,102,1,1,0,0,0
03,120244367444840146,ACTIVE,100,3.92,85,1,6,1,1,41.980000000000004
03,120244369558950146,ACTIVE,100,3.9,92,0,3,0,0,0
03,120245889270720065,ACTIVE,40,3.89,120,1,2,0,0,0
03,120246354397170032,PAUSED,75,3.8600000000000003,107,2,2,1,0,0
03,120246299672740751,ACTIVE,195,3.83,190,5,7,1,1,22.98
03,120243673094650146,ACTIVE,100,3.79,74,3,3,0,0,0
03,120248091199340642,ACTIVE,100,3.76,99,2,1,0,0,0
03,120247311647030509,ACTIVE,100,3.75,121,4,4,0,0,0
03,120250445767170166,ACTIVE,30,3.74,93,3,3,0,0,0
03,120246962698770090,ACTIVE,425,3.71,93,0,1,0,0,0
03,120250554304290404,ACTIVE,200,3.71,73,2,2,0,0,0
03,120251335420440651,ACTIVE,80,3.69,73,1,1,1,0,0
03,120247944389060751,PAUSED,100,3.65,68,6,4,0,0,0
03,120243771828200436,ACTIVE,100,3.65,103,0,0,0,0,0
03,120246299672680751,ACTIVE,115,3.6399999999999997,153,2,2,1,1,22.98
03,120246583142090674,ACTIVE,60,3.6000000000000005,82,1,1,0,0,0
03,120250287165040577,ACTIVE,100,3.5799999999999996,84,4,4,0,0,0
03,120246417765860752,ACTIVE,77,3.56,71,0,6,2,1,26.98
03,120247568032920509,ACTIVE,100,3.5599999999999996,147,4,5,0,0,0
03,120247325002770564,ACTIVE,100,3.55,99,0,1,0,0,0
03,6991696263026,ACTIVE,50,3.53,44,1,1,1,0,0
03,120248321751560561,PAUSED,150,3.5,80,2,3,0,0,0
03,120244302651980146,ACTIVE,100,3.4899999999999998,79,5,4,0,0,0
03,23857648861310794,PAUSED,100,3.4699999999999998,32,2,2,0,0,0
03,120249513426060725,ACTIVE,100,3.44,100,1,2,1,1,118.93
03,120246753297880674,ACTIVE,60,3.42,81,1,0,0,0,0
03,120243818426660705,ACTIVE,80,3.39,75,2,4,0,0,0
03,120245343345740686,ACTIVE,80,3.37,43,2,2,0,1,29.98
03,120251905954910210,ACTIVE,115,3.37,91,0,0,0,0,0
03,23857648813880794,PAUSED,100,3.3600000000000003,27,1,1,0,0,0
03,120247199911470090,PAUSED,100,3.35,73,0,1,0,0,0
03,23857649007390794,PAUSED,100,3.3499999999999996,16,0,0,0,0,0
03,120245612998430455,ACTIVE,100,3.3499999999999996,117,6,7,0,0,0
03,120249511964750725,ACTIVE,100,3.34,117,2,4,0,0,0
03,120248385353200168,ACTIVE,100,3.33,88,5,4,0,0,0
03,120247872778180425,ACTIVE,100,3.32,107,0,1,0,0,0
03,120243593315080146,ACTIVE,100,3.32,62,0,0,0,0,0
03,120248383861080100,ACTIVE,100,3.31,123,5,4,1,0,0
03,120249512381350725,ACTIVE,100,3.31,122,1,1,0,0,0
03,120248504941260469,ACTIVE,80,3.29,127,0,0,0,0,0
03,120251014701570404,ACTIVE,50,3.29,51,2,2,0,0,0
03,120244008702660129,ACTIVE,100,3.27,104,2,2,0,0,0
03,120246551175300674,ACTIVE,50,3.25,72,1,1,0,0,0
03,120247506187610509,PAUSED,103,3.24,139,2,2,0,0,0
03,120246850329040065,ACTIVE,100,3.2300000000000004,41,2,2,0,0,0
03,120245343438250686,ACTIVE,80,3.09,51,3,2,1,0,0
03,120248337634700425,ACTIVE,150,3.01,48,0,1,0,0,0
03,120247860181220455,ACTIVE,223,3,99,0,1,0,0,0
03,120247283622690629,ACTIVE,100,3,54,2,2,0,0,0
03,120244008701890129,ACTIVE,100,2.9499999999999997,72,0,0,0,0,0
03,120257843668650586,ACTIVE,100,2.9499999999999997,99,2,5,1,0,0
03,120244235259940678,ACTIVE,30,2.94,78,0,1,0,0,0
03,120247582615180509,ACTIVE,100,2.94,66,1,2,0,0,0
03,120247442428440509,ACTIVE,50,2.9299999999999997,88,0,0,0,0,0
03,120248207466280561,ACTIVE,60,2.91,82,3,4,1,1,41.97
03,120251467533360166,ACTIVE,30,2.88,128,2,3,0,0,0
03,23857732302070794,PAUSED,100,2.88,47,5,4,0,0,0
03,23857651647810799,ACTIVE,100,2.88,63,0,1,0,0,0
03,120251336041460651,ACTIVE,80,2.83,70,1,1,0,0,0
03,120257763329830586,ACTIVE,30,2.83,93,3,5,0,0,0
03,120244163991370436,ACTIVE,100,2.8,107,2,2,0,0,0
03,120248075661210642,PAUSED,125,2.79,74,1,1,0,0,0
03,120247412626780168,ACTIVE,100,2.76,67,0,0,0,0,0
03,120246145364940470,ACTIVE,50,2.67,94,5,5,1,0,0
03,120246693068060097,ACTIVE,80,2.66,147,4,4,1,0,0
03,120246501603820241,ACTIVE,92,2.64,133,0,5,0,0,0
03,120247292031220175,ACTIVE,86,2.6399999999999997,75,4,4,0,0,0
03,120247504003780425,ACTIVE,133,2.63,98,1,1,0,0,0
03,120244302440310146,ACTIVE,100,2.63,51,1,2,1,1,41.980000000000004
03,120248367667310389,PAUSED,100,2.6100000000000003,84,3,3,0,0,0
03,120246145189280470,ACTIVE,50,2.61,115,1,3,0,0,0
03,120251271772250166,ACTIVE,30,2.59,87,2,2,0,0,0
03,120246551175210674,ACTIVE,50,2.54,72,0,0,0,0,0
03,120250023023480279,ACTIVE,80,2.52,69,0,1,0,0,0
03,120248144588440462,ACTIVE,72,2.49,48,0,0,0,0,0
03,120248162819270126,ACTIVE,89,2.46,78,1,1,0,0,0
03,120245380678000025,ACTIVE,100,2.39,40,0,1,0,0,0
03,120248507722020469,ACTIVE,80,2.38,100,5,4,0,0,0
03,120248546074540389,ACTIVE,80,2.31,130,4,5,1,1,37.059999999999995
03,120247283622780629,ACTIVE,100,2.2800000000000002,53,1,1,0,0,0
03,23857732301990794,PAUSED,100,2.2399999999999998,36,1,1,0,0,0
03,120247512395290090,ACTIVE,225,2.23,62,1,2,1,0,0
03,120245481989400065,ACTIVE,40,2.22,68,1,1,0,0,0
03,120244367493300146,ACTIVE,100,2.17,70,3,4,0,0,0
03,120245880736570172,ACTIVE,40,2.16,39,0,0,0,0,0
03,120244302719050146,ACTIVE,100,2.15,47,0,0,0,0,0
03,120246417765340752,ACTIVE,73,2.14,58,1,3,0,0,0
03,120248862702290229,ACTIVE,80,2.12,48,0,1,0,0,0
03,120247582683440509,ACTIVE,50,2.08,54,1,1,0,0,0
03,120246917444370477,PAUSED,88,2.04,41,2,2,0,0,0
03,120246752958690674,ACTIVE,50,2.02,69,2,2,0,0,0
03,120247221451470175,ACTIVE,100,1.82,99,1,2,0,0,0
03,120248131780370065,ACTIVE,100,1.8,84,0,0,0,0,0
03,120240849899190788,ACTIVE,10,1.76,22,1,0,0,0,0
03,23857651647840799,ACTIVE,100,1.74,51,0,3,0,0,0
03,120244674407170788,ACTIVE,200,1.7000000000000002,71,1,1,0,0,0
03,120245343640550686,ACTIVE,80,1.7,8,1,2,1,1,123.67000000000002
03,120246286484520097,ACTIVE,80,1.6800000000000002,48,0,0,0,0,0
03,120248546074850389,ACTIVE,80,1.62,64,0,0,0,0,0
03,120246396470350674,ACTIVE,100,1.57,45,1,1,0,0,0
03,120246299721620751,ACTIVE,68,1.5499999999999998,33,0,0,0,0,0
03,120245651364090303,ACTIVE,80,1.53,48,1,0,0,0,0
03,120250812820290709,ACTIVE,170,1.4700000000000002,33,2,2,0,0,0
03,120250086421190057,ACTIVE,100,1.42,12,0,0,0,0,0
03,120249186775450116,ACTIVE,100,1.42,23,0,2,0,0,0
03,120245306349070462,ACTIVE,100,1.41,22,1,1,0,0,0
03,120251841527180210,ACTIVE,83,1.39,17,0,0,0,0,0
03,120250747283060166,ACTIVE,30,1.38,49,4,5,0,0,0
03,120257843052670586,ACTIVE,30,1.36,46,0,1,0,0,0
03,120244006723850129,ACTIVE,100,1.35,52,1,1,1,1,96.21000000000001
03,120247597780010751,ACTIVE,40,1.3,35,0,1,0,0,0
03,6991696262226,ACTIVE,50,1.2999999999999998,35,0,0,0,0,0
03,120247505807140509,ACTIVE,94,1.27,45,0,0,0,0,0
03,120246711859060674,ACTIVE,50,1.26,25,1,1,0,0,0
03,120247508005720509,ACTIVE,70,1.22,28,0,1,0,0,0
03,120245343847670686,ACTIVE,80,1.2,24,0,0,0,0,0
03,120245687813040097,ACTIVE,81,1.19,38,2,3,0,0,0
03,120245343500810686,ACTIVE,80,1.19,17,0,0,0,0,0
03,120247512395240090,ACTIVE,112,1.1800000000000002,28,0,0,0,0,0
03,120245343766870686,ACTIVE,80,1.1099999999999999,18,0,1,0,0,0
03,120248399069350561,ACTIVE,86,1.09,11,0,0,0,0,0
03,120251726188120210,ACTIVE,88,1.08,41,0,0,0,0,0
03,120251271772310166,ACTIVE,30,1.08,39,0,0,0,0,0
03,120245466475590630,ACTIVE,40,1.04,46,0,0,0,0,0
03,120247829146440561,ACTIVE,80,1.04,25,0,4,0,0,0
03,120249498623060100,ACTIVE,91,1.01,53,0,0,0,0,0
03,120247293641570642,ACTIVE,120,0.9700000000000001,27,0,0,0,0,0
03,120247195869530175,ACTIVE,225,0.9500000000000001,60,2,2,0,0,0
03,120246643280780674,ACTIVE,80,0.9400000000000001,36,0,0,0,0,0
03,120244404574840678,ACTIVE,93,0.94,18,0,0,0,0,0
03,120247567951430509,ACTIVE,103,0.8799999999999999,45,0,0,0,0,0
03,120244251116090146,PAUSED,100,0.86,16,0,0,0,0,0
03,120248955262410283,ACTIVE,100,0.8400000000000001,24,0,0,0,0,0
03,120245792848160780,ACTIVE,80,0.8400000000000001,20,1,2,0,0,0
03,120250596505340709,ACTIVE,200,0.84,30,0,0,0,0,0
03,120246818759010303,ACTIVE,40,0.81,12,2,2,0,0,0
03,120246283838280097,ACTIVE,81,0.8,45,0,0,0,0,0
03,23857648813850794,PAUSED,100,0.76,12,1,1,1,1,69.72
03,120246447361050303,ACTIVE,80,0.73,18,1,1,0,0,0
03,120246690377220097,ACTIVE,90,0.66,28,0,0,0,0,0
03,120247942948360065,PAUSED,93,0.65,31,0,0,0,0,0
03,120248386305710455,ACTIVE,100,0.64,19,0,0,0,0,0
03,120246710213410090,ACTIVE,132,0.63,17,0,0,0,0,0
03,120247279674750629,PAUSED,127,0.62,20,0,0,0,0,0
03,120247995051750695,ACTIVE,83,0.62,16,0,0,0,0,0
03,120244302638970146,ACTIVE,100,0.5900000000000001,36,0,0,0,0,0
03,120247599986700509,ACTIVE,50,0.59,16,1,1,0,0,0
03,120248012782270065,PAUSED,93,0.57,14,0,0,0,0,0
03,120246470015620752,ACTIVE,74,0.55,18,0,0,0,0,0
03,120248056801340561,PAUSED,60,0.51,16,0,0,0,0,0
03,120248704584940695,ACTIVE,92,0.5,20,0,1,0,0,0
03,120247944389010751,PAUSED,100,0.47,15,1,0,0,0,0
03,120245343583750686,ACTIVE,80,0.45999999999999996,7,0,0,0,0,0
03,120252003268490054,ACTIVE,100,0.45,12,0,0,0,0,0
03,120246423354770032,ACTIVE,74,0.42000000000000004,9,0,0,0,0,0
03,120246070715810752,ACTIVE,100,0.39,11,0,1,0,0,0
03,120245031811850436,ACTIVE,116,0.38,17,1,1,0,0,0
03,120247505807030509,ACTIVE,90,0.32,27,0,0,0,0,0
03,120244302652000146,ACTIVE,100,0.31,14,0,0,0,0,0
03,120245136181480470,ACTIVE,5,0.30000000000000004,11,0,0,0,0,0
03,120245617791190630,ACTIVE,87,0.3,16,0,0,0,0,0
03,120246573314590241,ACTIVE,196,0.3,9,0,1,0,0,0
03,120251701953330054,ACTIVE,100,0.28,9,0,0,0,0,0
03,120244216235640630,ACTIVE,78,0.28,19,0,0,0,0,0
03,120244252131640146,ACTIVE,100,0.27,8,0,0,0,0,0
03,120251370378880404,ACTIVE,50,0.26,4,0,0,0,0,0
03,120245691728160470,ACTIVE,5,0.25,4,0,0,0,0,0
03,23857648861360794,PAUSED,100,0.23,6,1,1,0,0,0
03,120246491099340090,ACTIVE,102,0.21,1,0,0,0,0,0
03,120244251116110146,ACTIVE,100,0.19,4,0,0,0,0,0
03,120250447799950013,ACTIVE,80,0.18,4,0,0,0,0,0
03,120245136181790470,ACTIVE,5,0.18,9,1,1,0,0,0
03,120248469524370389,ACTIVE,81,0.16,14,0,0,0,0,0
03,120246423354820032,PAUSED,74,0.16,2,1,1,0,0,0
03,23857649007370794,PAUSED,100,0.16,4,0,0,0,0,0
03,120244561628480678,ACTIVE,78,0.13,3,0,0,0,0,0
03,120247567951490509,ACTIVE,103,0.13,16,1,1,0,0,0
03,120246583142050674,ACTIVE,60,0.12,8,0,0,0,0,0
03,120246670056560677,ACTIVE,100,0.09000000000000001,6,0,0,0,0,0
03,120245099365240470,ACTIVE,5,0.08,6,0,0,0,0,0
03,120247001920940477,ACTIVE,90,0.07,1,0,0,0,0,0
03,120249564842660589,PAUSED,98,0.07,4,0,1,0,0,0
03,120244303184660146,PAUSED,100,0.07,4,0,0,0,0,0
03,120244303184580146,ACTIVE,100,0.06,1,0,0,0,0,0
03,120244171016070129,ACTIVE,100,0.06,5,0,0,0,0,0
03,120245205078130630,ACTIVE,56,0.06,3,0,0,0,0,0
03,120243727386670470,ACTIVE,5,0.05,2,0,0,0,0,0
03,120244252131680146,ACTIVE,100,0.05,4,0,0,0,0,0
03,120245241702630470,ACTIVE,5,0.04,2,0,0,0,0,0
03,120257763329900586,ACTIVE,30,0.04,2,0,0,0,0,0
03,120244918988320303,ACTIVE,40,0.02,2,0,0,0,0,0
03,120246259925420674,ACTIVE,100,0.01,1,0,0,0,0,0
03,120249498623270100,PAUSED,91,0.01,1,0,0,0,0,0
03,120246560566740477,ACTIVE,100,0.01,1,1,0,0,0,0
03,120245547753370179,ACTIVE,80,0,0,0,0,0,0,0
03,120247616942850561,PAUSED,100,0,0,0,0,0,0,0
03,120244477400200678,PAUSED,300,0,0,0,1,0,0,0
03,120246755816190674,PAUSED,60,0,0,0,0,0,0,0
03,120252129217680054,ACTIVE,109,0,0,0,1,0,0,0
03,120246312788110126,PAUSED,200,0,0,0,1,0,0,0
03,120247374517900175,ACTIVE,100,0,0,0,0,0,0,0
03,120247374518050175,ACTIVE,100,0,0,0,0,0,0,0
03,120248131780350065,ACTIVE,100,0,0,0,0,0,0,0
03,120252221102630054,ACTIVE,100,0,0,0,0,0,0,0
03,120252221122470054,ACTIVE,100,0,0,0,0,0,0,0
03,120245825448150533,PAUSED,100,0,0,0,0,0,0,0
03,120248131828430065,ACTIVE,100,0,0,0,0,0,0,0
03,120254804851540197,ACTIVE,80,0,0,0,0,0,0,0
03,120247591966310642,PAUSED,100,0,0,0,1,0,0,0
03,120247567962540509,PAUSED,100,0,0,0,1,0,0,0
03,120246791316180097,PAUSED,80,0,0,0,0,0,0,0
03,120248131828460065,ACTIVE,100,0,0,0,0,0,0,0
03,120246189058350533,ACTIVE,100,0,0,0,0,0,0,0
03,120246189070700533,ACTIVE,100,0,0,0,0,0,0,0
03,120246791316280097,PAUSED,80,0,0,0,0,0,0,0
03,120248252434110561,PAUSED,91,0,0,0,2,1,0,0
03,120248302912110389,PAUSED,100,0,0,0,1,0,0,0
03,120257843861530586,PAUSED,20,0,0,0,3,1,1,49.370000000000005
03,120248383528420544,ACTIVE,80,0,0,0,0,0,0,0
03,120248383686370544,ACTIVE,80,0,0,0,0,0,0,0
03,120246792894740097,ACTIVE,80,0,0,0,0,0,0,0
03,120243862977850705,ACTIVE,80,0,0,0,0,0,0,0
03,120243862949130705,PAUSED,80,0,0,0,0,0,0,0
03,120243830466380146,PAUSED,100,0,0,0,0,0,0,0
03,120248383778200544,ACTIVE,80,0,0,0,0,0,0,0
03,120246907642230291,PAUSED,900,0,0,0,1,0,0,0
03,120248383778820544,ACTIVE,80,0,0,0,0,0,0,0
03,120248383854990544,ACTIVE,80,0,0,0,0,0,0,0
03,120249186741940116,ACTIVE,100,0,0,0,1,0,0,0
03,120248383855380544,ACTIVE,80,0,0,0,0,0,0,0
03,120248383960600544,ACTIVE,80,0,0,0,0,0,0,0
03,120248383960820544,ACTIVE,80,0,0,0,0,0,0,0
03,120250418030620577,ACTIVE,100,0,0,0,1,0,0,0
03,120248396283420425,ACTIVE,100,0,0,0,0,0,0,0
03,23857734699080794,ACTIVE,100,0,0,0,0,0,0,0
03,23857734699160794,ACTIVE,100,0,0,0,0,0,0,0
03,23857734870680794,ACTIVE,100,0,0,0,0,0,0,0
03,23857734870740794,ACTIVE,100,0,0,0,3,0,0,0
03,120248396283550425,ACTIVE,100,0,0,0,0,0,0,0
03,120247648178450509,ACTIVE,100,0,0,0,0,0,0,0
03,120248395245150425,ACTIVE,100,0,0,0,0,0,0,0
03,120249616112010064,PAUSED,100,0,0,0,1,0,0,0
03,120248881726590283,PAUSED,250,0,0,0,0,0,0,0
03,120249666797540247,PAUSED,100,0,0,0,2,0,0,0
03,120249447732060577,PAUSED,68,0,0,0,3,1,0,0
03,120247648178380509,ACTIVE,100,0,0,0,0,0,0,0
03,120248959176740725,PAUSED,1000,0,0,0,1,0,0,0
03,120247176514010629,PAUSED,100,0,0,0,1,0,0,0
03,120247944597940065,PAUSED,100,0,0,0,1,0,0,0
03,120244691045450320,PAUSED,400,0,0,0,1,0,0,0
03,120245547600370179,ACTIVE,80,0,0,0,0,0,0,0
